Date,Month,Year,Week,Source,Olive_Type,Condition,Olive_Size,Press_Method,Quantity_Olives_Tons,Oil_Quality_Score,Oil_Quantity_Tons,Waste_Fitoura_Tons,Waste_Margin_Tons,Processing_Time_Hours,Employees_Comptables,Employees_Registeurs,Employees_Ouvriers,Employees_Guards,Total_Employees,Global_Active_Power_kWh,Global_Reactive_Power_kVAr,Voltage_V,Global_Intensity_A,Total_Energy_Consumption_kWh,Water_Consumption_Liters
2021-10-28,10,2021,43,Sfax,Chemlali,Rainfed,Medium,Traditionnel,30.31,82.2,6.96,16.61,6.74,21.8,1,1,7,1,10,1064.45,152.06,234.2,4544.39,1216.52,20808.0
2021-10-29,10,2021,43,Nord,Zalmati,Rainfed,Small,Méthode en continu,49.06,86.5,15.54,23.52,10.0,17.1,1,2,4,1,8,2110.17,494.38,241.7,8730.12,2604.56,60091.0
2021-10-29,10,2021,43,Nord,Zarazi,Irrigated,Small,Méthode en continu,94.38,91.7,33.18,46.85,14.36,32.3,1,2,10,1,14,3802.24,470.08,244.7,15538.24,4272.32,143385.0
2021-10-29,10,2021,43,Centre,Gerboui,Rainfed,Medium,Méthode en continu,46.01,75.8,14.76,21.66,9.59,15.3,1,2,4,1,8,2646.61,679.2,238.6,11093.85,3325.81,47886.0
2021-10-30,10,2021,43,Sfax,Zalmati,Irrigated,Large,Super-presses,20.58,94.4,6.95,10.77,2.86,11.0,1,1,3,1,6,865.85,107.68,246.2,3516.38,973.52,15122.0
2021-10-30,10,2021,43,Sud,Chemlali,Irrigated,Medium,Méthode en continu,15.55,67.2,4.72,7.75,3.08,5.7,1,2,1,1,5,823.52,87.18,241.0,3417.62,910.7,15203.0
2021-10-30,10,2021,43,Sud,Gerboui,Rainfed,Large,Méthode en continu,10.41,73.2,3.61,5.39,1.41,3.4,1,2,1,1,5,570.52,142.56,243.8,2340.28,713.08,10375.0
2021-10-30,10,2021,43,Nord,Gerboui,Irrigated,Medium,Traditionnel,70.5,93.6,17.05,32.22,21.23,48.7,1,1,17,1,20,2181.89,281.38,238.3,9157.34,2463.27,62549.0
2021-10-30,10,2021,43,Centre,Zalmati,Rainfed,Large,Méthode en continu,27.43,69.4,8.18,14.51,4.74,10.3,1,2,2,1,6,1310.93,342.13,239.7,5467.94,1653.06,37465.0
2021-10-30,10,2021,43,Sud,Zalmati,Irrigated,Medium,Méthode en continu,12.43,71.5,3.57,6.57,2.29,5.6,1,2,1,1,5,705.12,206.32,231.6,3044.23,911.43,11782.0
2021-10-30,10,2021,43,Sud,Zarazi,Rainfed,Large,Méthode en continu,19.91,55.4,6.18,9.84,3.89,7.9,1,2,1,1,5,853.3,161.34,239.7,3560.35,1014.64,21941.0
2021-10-31,10,2021,43,Sud,Oueslati,Rainfed,Medium,Méthode en continu,26.77,65.9,7.68,13.8,5.29,8.6,1,2,2,1,6,1365.04,350.64,244.3,5588.61,1715.69,23551.0
2021-10-31,10,2021,43,Nord,Zarazi,Irrigated,Medium,Super-presses,78.87,98.4,25.81,35.46,17.61,44.2,1,1,12,1,15,3235.24,498.37,241.7,13385.01,3733.62,62284.0
2021-10-31,10,2021,43,Nord,Barouni,Rainfed,Large,Méthode en continu,38.9,85.1,12.8,19.17,6.94,14.1,1,2,3,1,7,1717.09,344.95,248.1,6920.62,2062.04,47496.0
2021-10-31,10,2021,43,Centre,Gerboui,Rainfed,Medium,Super-presses,22.64,67.8,5.49,12.34,4.81,11.4,1,1,3,1,6,885.66,188.96,242.2,3656.91,1074.62,21440.0
2021-10-31,10,2021,43,Sud,Gerboui,Rainfed,Small,Méthode en continu,19.53,68.4,4.83,10.88,3.82,5.1,1,2,1,1,5,1024.81,235.73,247.0,4148.84,1260.54,19383.0
2021-11-01,11,2021,44,Nord,Chemlali,Rainfed,Small,Méthode en continu,36.5,88.7,12.61,18.56,5.33,13.4,1,2,3,1,7,1745.34,335.66,251.2,6948.71,2081.0,45198.0
2021-11-01,11,2021,44,Nord,Chétoui,Rainfed,Medium,Méthode en continu,55.19,93.7,19.18,25.8,10.2,20.7,1,2,6,1,10,2256.93,661.16,247.1,9135.17,2918.09,77711.0
2021-11-01,11,2021,44,Sfax,Zarazi,Irrigated,Small,Super-presses,34.61,87.8,11.02,17.57,6.02,18.3,1,1,5,1,8,1134.67,304.08,242.1,4687.12,1438.75,24824.0
2021-11-01,11,2021,44,Centre,Chétoui,Rainfed,Large,Méthode en continu,29.04,84.3,9.88,11.77,7.38,8.9,1,2,2,1,6,1647.44,222.25,239.2,6887.44,1869.7,35918.0
2021-11-01,11,2021,44,Nord,Gerboui,Rainfed,Small,Méthode en continu,45.18,84.2,15.83,21.09,8.25,15.6,1,2,4,1,8,1899.09,313.66,243.4,7800.75,2212.75,57610.0
2021-11-02,11,2021,44,Sfax,Gerboui,Rainfed,Medium,Super-presses,28.89,73.6,9.05,13.24,6.61,16.5,1,1,3,1,6,1304.67,388.62,234.1,5572.76,1693.29,22453.0
2021-11-02,11,2021,44,Sfax,Zalmati,Irrigated,Medium,Super-presses,35.54,89.0,11.3,16.47,7.77,20.4,1,1,5,1,8,1480.58,419.43,235.2,6295.19,1900.01,20984.0
2021-11-02,11,2021,44,Sud,Barouni,Rainfed,Small,Super-presses,17.25,69.2,5.09,8.24,3.92,8.4,1,1,1,1,4,778.95,222.94,238.9,3259.91,1001.9,11583.0
2021-11-02,11,2021,44,Centre,Zalmati,Rainfed,Small,Traditionnel,15.11,70.5,3.03,9.2,2.87,9.0,1,1,2,1,5,365.12,83.93,245.3,1488.2,449.05,14179.0
2021-11-02,11,2021,44,Nord,Gerboui,Irrigated,Small,Méthode en continu,68.89,89.2,22.86,28.67,17.37,25.3,1,2,7,1,11,3603.48,521.87,244.5,14737.53,4125.35,77239.0
2021-11-02,11,2021,44,Sfax,Barouni,Irrigated,Large,Super-presses,15.53,100.0,5.38,7.77,2.38,10.2,1,1,1,1,4,572.47,107.11,235.8,2427.4,679.58,12955.0
2021-11-03,11,2021,44,Sfax,Chemlali,Irrigated,Medium,Méthode en continu,37.28,92.0,13.02,14.82,9.44,13.8,1,2,3,1,7,1705.35,223.36,240.6,7087.08,1928.71,37854.0
2021-11-03,11,2021,44,Sfax,Chemlali,Rainfed,Medium,Super-presses,38.34,72.8,9.9,19.33,9.11,22.8,1,1,5,1,8,1693.11,199.04,244.6,6921.09,1892.15,23978.0
2021-11-03,11,2021,44,Nord,Chétoui,Irrigated,Small,Traditionnel,65.77,100.0,17.2,31.86,16.71,45.6,1,1,15,1,18,1829.85,282.67,234.7,7795.34,2112.52,53450.0
2021-11-03,11,2021,44,Sfax,Gerboui,Rainfed,Medium,Traditionnel,38.26,82.3,9.17,17.95,11.14,26.9,1,1,7,1,10,1070.2,196.47,238.1,4494.62,1266.67,26507.0
2021-11-03,11,2021,44,Sud,Barouni,Rainfed,Small,Traditionnel,18.66,65.2,4.37,10.4,3.89,14.0,1,1,2,1,5,525.77,128.34,247.5,2124.02,654.11,14022.0
2021-11-03,11,2021,44,Nord,Oueslati,Irrigated,Medium,Méthode en continu,106.1,100.0,38.82,48.66,18.63,38.8,1,2,12,1,16,4678.8,912.54,237.3,19716.86,5591.34,152051.0
2021-11-04,11,2021,44,Centre,Zalmati,Rainfed,Large,Traditionnel,44.28,72.1,9.27,23.15,11.86,31.0,1,1,10,1,13,1193.46,346.15,246.3,4844.92,1539.61,30110.0
2021-11-04,11,2021,44,Sud,Zalmati,Irrigated,Small,Méthode en continu,22.03,71.5,7.04,10.34,4.66,7.7,1,2,2,1,6,1019.44,140.7,248.5,4101.72,1160.14,17112.0
2021-11-04,11,2021,44,Nord,Chétoui,Rainfed,Medium,Traditionnel,30.52,96.3,8.44,16.95,5.13,21.9,1,1,7,1,10,787.5,139.82,241.5,3260.72,927.32,26470.0
2021-11-04,11,2021,44,Sfax,Gerboui,Rainfed,Medium,Méthode en continu,37.55,81.0,11.92,20.34,5.3,14.1,1,2,3,1,7,1520.01,298.29,244.6,6213.79,1818.3,45509.0
2021-11-05,11,2021,44,Sfax,Gerboui,Rainfed,Medium,Méthode en continu,19.59,77.3,6.6,7.89,5.1,6.2,1,2,1,1,5,975.58,201.05,239.7,4069.58,1176.63,21886.0
2021-11-05,11,2021,44,Centre,Chétoui,Irrigated,Medium,Traditionnel,12.79,86.6,3.87,7.08,1.84,8.5,1,1,2,1,5,404.45,56.16,245.8,1645.27,460.61,9376.0
2021-11-05,11,2021,44,Sud,Chemlali,Irrigated,Large,Super-presses,35.34,73.4,10.35,17.4,7.59,19.6,1,1,5,1,8,1455.47,183.04,238.6,6099.36,1638.51,24597.0
2021-11-05,11,2021,44,Centre,Oueslati,Rainfed,Large,Méthode en continu,30.23,86.3,9.31,15.03,5.9,11.5,1,2,3,1,7,1520.34,252.68,244.3,6222.92,1773.01,41175.0
2021-11-05,11,2021,44,Centre,Chétoui,Rainfed,Large,Traditionnel,51.33,77.6,12.54,30.95,7.84,37.4,1,1,12,1,15,1269.2,145.82,230.0,5517.71,1415.02,34437.0
2021-11-05,11,2021,44,Nord,Chemlali,Rainfed,Large,Méthode en continu,57.76,88.4,19.79,30.25,7.72,20.1,1,2,6,1,10,2543.77,330.0,233.3,10905.12,2873.77,84158.0
2021-11-06,11,2021,44,Nord,Gerboui,Rainfed,Medium,Traditionnel,49.93,81.3,11.87,25.84,12.22,33.1,1,1,10,1,13,1279.46,276.28,245.0,5222.95,1555.75,42070.0
2021-11-06,11,2021,44,Sfax,Barouni,Rainfed,Medium,Méthode en continu,30.89,69.6,9.29,17.0,4.6,10.3,1,2,3,1,7,1663.16,425.69,236.9,7020.01,2088.85,29875.0
2021-11-06,11,2021,44,Nord,Oueslati,Rainfed,Large,Méthode en continu,39.34,100.0,14.88,15.87,8.58,13.9,1,2,3,1,7,2241.07,408.77,239.0,9377.52,2649.84,52938.0
2021-11-07,11,2021,44,Sfax,Chemlali,Rainfed,Medium,Super-presses,26.06,73.1,7.02,12.38,6.66,13.4,1,1,3,1,6,1097.73,227.52,247.8,4430.13,1325.24,19132.0
2021-11-07,11,2021,44,Nord,Oueslati,Rainfed,Large,Super-presses,74.79,94.3,23.43,40.01,11.34,41.8,1,1,12,1,15,2518.59,519.63,245.1,10275.48,3038.22,64365.0
2021-11-07,11,2021,44,Nord,Chétoui,Rainfed,Large,Méthode en continu,50.33,100.0,18.57,25.13,6.62,16.9,1,2,6,1,10,2714.5,595.04,229.2,11842.96,3309.54,62527.0
2021-11-08,11,2021,45,Sfax,Chemlali,Rainfed,Medium,Méthode en continu,38.99,86.6,13.25,20.4,5.35,13.3,1,2,3,1,7,1591.56,184.0,240.4,6619.34,1775.56,44098.0
2021-11-08,11,2021,45,Nord,Zalmati,Rainfed,Small,Super-presses,45.55,84.3,12.9,21.48,11.17,24.8,1,1,7,1,10,1807.13,419.97,235.3,7678.6,2227.1,35610.0
2021-11-09,11,2021,45,Sfax,Zarazi,Rainfed,Large,Méthode en continu,19.13,85.4,6.02,8.03,5.08,7.2,1,2,1,1,5,966.96,203.74,237.3,4074.12,1170.7,24342.0
2021-11-09,11,2021,45,Centre,Gerboui,Irrigated,Large,Méthode en continu,12.91,84.3,4.94,5.13,2.84,6.7,1,2,1,1,5,627.3,144.56,236.1,2656.53,771.86,12631.0
2021-11-09,11,2021,45,Sfax,Zarazi,Rainfed,Large,Méthode en continu,28.87,83.2,9.34,14.75,4.77,9.9,1,2,2,1,6,1194.97,252.54,235.9,5065.41,1447.51,37295.0
2021-11-09,11,2021,45,Sud,Chétoui,Rainfed,Medium,Traditionnel,14.49,65.2,2.94,9.05,2.49,11.0,1,1,2,1,5,503.81,111.53,242.2,2080.39,615.34,7443.0
2021-11-09,11,2021,45,Sfax,Chétoui,Rainfed,Small,Traditionnel,30.67,81.8,7.35,17.07,6.25,22.7,1,1,7,1,10,923.96,180.55,242.5,3809.99,1104.51,21934.0
2021-11-09,11,2021,45,Centre,Gerboui,Irrigated,Medium,Méthode en continu,46.97,74.4,14.39,25.6,6.97,16.7,1,2,4,1,8,2367.45,542.36,237.2,9981.24,2909.82,47821.0
2021-11-10,11,2021,45,Sud,Barouni,Rainfed,Small,Méthode en continu,17.58,73.7,5.23,9.46,2.89,4.8,1,2,1,1,5,814.81,127.42,241.1,3379.48,942.23,17086.0
2021-11-10,11,2021,45,Nord,Gerboui,Rainfed,Medium,Super-presses,61.25,80.9,16.88,30.96,13.41,34.1,1,1,10,1,13,2174.47,297.96,240.4,9043.55,2472.43,52893.0
2021-11-10,11,2021,45,Sud,Barouni,Rainfed,Large,Super-presses,12.04,57.7,2.58,6.53,2.93,7.0,1,1,1,1,4,498.67,144.47,236.3,2110.43,643.15,7336.0
2021-11-10,11,2021,45,Nord,Zalmati,Irrigated,Large,Traditionnel,54.34,95.8,14.07,30.05,10.23,38.0,1,1,12,1,15,1716.67,319.63,242.3,7085.54,2036.3,40907.0
2021-11-10,11,2021,45,Centre,Barouni,Rainfed,Large,Traditionnel,24.75,75.5,6.68,14.3,3.77,15.8,1,1,5,1,8,690.94,174.82,239.0,2890.52,865.76,17607.0
2021-11-10,11,2021,45,Sud,Chétoui,Irrigated,Small,Traditionnel,16.2,86.4,4.38,7.34,4.47,10.6,1,1,2,1,5,427.78,119.95,236.6,1807.66,547.72,8815.0
2021-11-10,11,2021,45,Centre,Zalmati,Rainfed,Small,Traditionnel,49.4,63.1,10.51,25.68,13.2,33.9,1,1,10,1,13,1328.02,293.37,248.9,5335.8,1621.39,34126.0
2021-11-10,11,2021,45,Sud,Barouni,Rainfed,Large,Traditionnel,12.82,71.2,2.27,8.04,2.51,10.0,1,1,2,1,5,368.17,107.23,241.6,1523.84,475.39,7003.0
2021-11-11,11,2021,45,Sud,Oueslati,Irrigated,Small,Méthode en continu,24.88,89.5,9.09,11.95,3.84,8.9,1,2,2,1,6,1077.32,267.28,237.8,4530.51,1344.59,20457.0
2021-11-11,11,2021,45,Centre,Chemlali,Rainfed,Medium,Méthode en continu,28.35,71.2,9.89,11.93,6.52,11.1,1,2,2,1,6,1484.62,337.04,239.4,6200.95,1821.66,28177.0
2021-11-11,11,2021,45,Nord,Oueslati,Rainfed,Small,Méthode en continu,44.65,95.0,15.14,21.46,8.06,15.7,1,2,4,1,8,2005.44,347.11,243.1,8248.72,2352.55,48466.0
2021-11-11,11,2021,45,Sud,Barouni,Irrigated,Small,Méthode en continu,21.55,73.6,6.23,9.95,5.37,7.4,1,2,2,1,6,1242.55,213.93,247.6,5017.63,1456.48,23024.0
2021-11-12,11,2021,45,Sfax,Zarazi,Rainfed,Small,Super-presses,33.69,80.6,9.93,16.35,7.41,19.2,1,1,5,1,8,1588.92,465.0,234.7,6771.27,2053.92,23116.0
2021-11-12,11,2021,45,Centre,Chétoui,Irrigated,Large,Méthode en continu,53.69,98.6,18.91,24.98,9.8,18.5,1,2,6,1,10,2521.75,380.98,235.3,10715.52,2902.74,55046.0
2021-11-12,11,2021,45,Sfax,Chétoui,Rainfed,Medium,Méthode en continu,28.16,83.2,8.98,11.58,7.61,10.7,1,2,2,1,6,1226.88,316.82,246.7,4973.81,1543.7,27974.0
2021-11-12,11,2021,45,Centre,Chemlali,Irrigated,Medium,Super-presses,78.72,70.8,21.72,43.26,13.75,44.3,1,1,12,1,15,2552.64,557.63,243.5,10483.62,3110.27,66334.0
2021-11-12,11,2021,45,Nord,Zalmati,Rainfed,Medium,Méthode en continu,55.2,84.1,18.92,28.19,8.09,19.8,1,2,6,1,10,2956.8,464.92,228.3,12948.61,3421.72,65638.0
2021-11-12,11,2021,45,Nord,Oueslati,Rainfed,Medium,Super-presses,55.57,99.0,16.9,30.17,8.51,31.8,1,1,9,1,12,2160.84,519.01,238.1,9075.9,2679.85,47556.0
2021-11-12,11,2021,45,Sfax,Barouni,Rainfed,Large,Super-presses,15.12,92.7,4.21,6.92,3.99,8.5,1,1,1,1,4,702.73,70.64,245.4,2863.27,773.38,11455.0
2021-11-12,11,2021,45,Nord,Gerboui,Irrigated,Small,Méthode en continu,85.46,98.8,30.62,35.12,19.72,29.5,1,2,9,1,13,4907.57,1158.47,238.6,20570.87,6066.04,93371.0
2021-11-13,11,2021,45,Sfax,Chétoui,Rainfed,Large,Méthode en continu,28.71,87.1,9.12,14.17,5.42,9.7,1,2,2,1,6,1425.55,273.49,234.0,6092.88,1699.04,36888.0
2021-11-13,11,2021,45,Centre,Chétoui,Rainfed,Small,Méthode en continu,33.8,74.6,10.84,16.37,6.59,10.2,1,2,3,1,7,1725.0,212.42,250.1,6896.32,1937.42,38968.0
2021-11-13,11,2021,45,Sud,Barouni,Rainfed,Small,Méthode en continu,17.77,69.9,5.25,8.5,4.02,5.6,1,2,1,1,5,1030.25,170.11,247.5,4163.37,1200.36,17215.0
2021-11-13,11,2021,45,Sud,Zalmati,Rainfed,Medium,Traditionnel,20.9,66.2,4.56,12.44,3.89,13.3,1,1,5,1,8,687.3,69.74,241.9,2841.63,757.03,11175.0
2021-11-13,11,2021,45,Sud,Zarazi,Irrigated,Large,Traditionnel,19.08,74.7,5.48,10.08,3.52,14.4,1,1,2,1,5,613.82,97.27,246.1,2494.1,711.09,11479.0
2021-11-13,11,2021,45,Nord,Chétoui,Rainfed,Large,Super-presses,29.91,100.0,9.32,13.28,7.31,16.3,1,1,3,1,6,1131.07,212.33,241.3,4687.0,1343.4,29903.0
2021-11-14,11,2021,45,Nord,Barouni,Irrigated,Small,Méthode en continu,62.45,89.7,21.31,25.64,15.5,22.2,1,2,7,1,11,3704.63,431.48,243.0,15247.5,4136.1,95706.0
2021-11-14,11,2021,45,Centre,Barouni,Rainfed,Medium,Méthode en continu,16.88,67.9,4.55,9.79,2.54,6.8,1,2,1,1,5,927.29,147.51,241.9,3832.74,1074.8,23207.0
2021-11-14,11,2021,45,Nord,Barouni,Rainfed,Small,Super-presses,64.15,76.1,17.7,29.67,16.78,34.9,1,1,10,1,13,2262.23,463.06,244.5,9251.32,2725.29,62819.0
2021-11-14,11,2021,45,Centre,Gerboui,Rainfed,Medium,Méthode en continu,34.67,59.2,9.62,18.59,6.46,11.4,1,2,3,1,7,1601.74,299.3,238.2,6723.99,1901.04,37531.0
2021-11-14,11,2021,45,Sfax,Gerboui,Irrigated,Small,Méthode en continu,44.4,90.4,14.98,19.74,9.67,16.6,1,2,4,1,8,2382.4,269.41,241.4,9868.66,2651.81,46905.0
2021-11-14,11,2021,45,Nord,Zalmati,Rainfed,Medium,Super-presses,68.67,84.7,20.57,33.53,14.57,38.1,1,1,10,1,13,2563.91,662.29,233.4,10984.87,3226.2,69007.0
2021-11-15,11,2021,46,Sfax,Zalmati,Rainfed,Large,Super-presses,43.33,87.7,12.84,20.38,10.11,22.7,1,1,7,1,10,2070.22,603.83,239.4,8645.96,2674.05,28255.0
2021-11-15,11,2021,46,Sfax,Zalmati,Rainfed,Small,Super-presses,26.93,88.6,8.33,12.86,5.74,15.1,1,1,3,1,6,1208.42,167.48,236.5,5108.69,1375.9,21776.0
2021-11-15,11,2021,46,Nord,Oueslati,Irrigated,Small,Méthode en continu,98.79,100.0,36.19,46.99,15.61,34.6,1,2,10,1,14,5394.25,1207.42,245.4,21979.98,6601.67,114054.0
2021-11-15,11,2021,46,Centre,Barouni,Rainfed,Small,Méthode en continu,25.53,60.8,6.92,12.16,6.45,9.4,1,2,2,1,6,1392.94,410.74,243.3,5726.34,1803.68,24968.0
2021-11-15,11,2021,46,Sfax,Oueslati,Irrigated,Medium,Méthode en continu,48.4,95.4,17.28,23.78,7.34,18.1,1,2,4,1,8,2566.89,362.8,235.6,10895.83,2929.69,49711.0
2021-11-15,11,2021,46,Sud,Barouni,Rainfed,Medium,Méthode en continu,16.51,62.5,4.94,7.08,4.48,5.9,1,2,1,1,5,971.16,135.9,241.8,4016.17,1107.06,12935.0
2021-11-15,11,2021,46,Sfax,Chétoui,Rainfed,Large,Super-presses,26.69,93.1,7.94,14.87,3.89,13.4,1,1,3,1,6,1076.25,317.49,243.9,4412.17,1393.74,19436.0
2021-11-16,11,2021,46,Sfax,Gerboui,Rainfed,Small,Super-presses,19.72,85.0,6.31,8.49,4.91,10.9,1,1,1,1,4,664.19,165.62,241.5,2750.06,829.8,16939.0
2021-11-16,11,2021,46,Centre,Zalmati,Irrigated,Large,Méthode en continu,57.18,88.5,19.59,22.91,14.69,18.8,1,2,6,1,10,3399.57,618.12,242.1,14043.46,4017.69,72019.0
2021-11-16,11,2021,46,Centre,Zarazi,Irrigated,Large,Méthode en continu,28.74,87.2,9.82,13.35,5.56,8.4,1,2,2,1,6,1475.61,204.27,236.8,6231.12,1679.88,33547.0
2021-11-17,11,2021,46,Nord,Chétoui,Rainfed,Small,Méthode en continu,17.94,90.1,5.85,7.41,4.68,5.9,1,2,1,1,5,942.36,231.37,247.5,3807.38,1173.73,25377.0
2021-11-17,11,2021,46,Nord,Zalmati,Rainfed,Large,Méthode en continu,38.75,92.0,14.32,16.68,7.75,13.7,1,2,3,1,7,1877.54,407.29,240.4,7808.58,2284.82,45151.0
2021-11-18,11,2021,46,Centre,Zarazi,Irrigated,Small,Méthode en continu,44.73,81.6,14.88,18.35,11.51,15.6,1,2,4,1,8,2546.95,560.71,246.7,10326.13,3107.65,57585.0
2021-11-18,11,2021,46,Nord,Zalmati,Rainfed,Medium,Super-presses,61.85,95.2,19.74,26.19,15.92,32.8,1,1,10,1,13,2455.1,598.99,248.1,9894.06,3054.09,49486.0
2021-11-18,11,2021,46,Sfax,Zarazi,Irrigated,Medium,Super-presses,28.3,82.4,8.52,15.46,4.32,15.1,1,1,3,1,6,942.88,123.5,240.3,3924.44,1066.38,22749.0
2021-11-19,11,2021,46,Sud,Zarazi,Rainfed,Large,Méthode en continu,17.41,61.4,5.13,8.52,3.76,6.3,1,2,1,1,5,1009.18,203.42,236.8,4261.41,1212.6,15662.0
2021-11-19,11,2021,46,Sud,Zarazi,Rainfed,Small,Méthode en continu,2.88,64.5,0.91,1.35,0.62,0.7,1,2,1,1,5,166.92,42.52,242.5,688.46,209.44,3174.0
2021-11-19,11,2021,46,Centre,Gerboui,Rainfed,Medium,Méthode en continu,34.44,75.3,11.08,14.61,8.75,12.3,1,2,3,1,7,1434.82,179.37,240.9,5956.16,1614.2,35974.0
2021-11-19,11,2021,46,Nord,Chétoui,Rainfed,Small,Méthode en continu,46.85,91.6,15.34,19.44,12.08,17.3,1,2,4,1,8,2651.4,782.54,239.1,11088.95,3433.93,68024.0
2021-11-19,11,2021,46,Sud,Chétoui,Irrigated,Medium,Traditionnel,16.58,79.1,3.86,8.68,4.04,14.5,1,1,2,1,5,405.06,111.71,242.6,1669.76,516.78,10920.0
2021-11-19,11,2021,46,Sud,Zalmati,Rainfed,Large,Méthode en continu,15.76,66.6,5.32,8.05,2.39,4.8,1,2,1,1,5,783.37,203.52,237.9,3292.63,986.89,17859.0
2021-11-19,11,2021,46,Centre,Gerboui,Irrigated,Medium,Méthode en continu,36.11,80.6,12.68,17.23,6.2,12.1,1,2,3,1,7,1714.09,494.24,240.0,7141.84,2208.33,46647.0
2021-11-19,11,2021,46,Nord,Oueslati,Irrigated,Medium,Super-presses,108.71,100.0,34.32,56.47,17.91,57.9,1,1,18,1,21,4957.5,497.01,233.4,21237.85,5454.51,109144.0
2021-11-19,11,2021,46,Sud,Chemlali,Rainfed,Large,Méthode en continu,14.89,68.1,4.71,8.06,2.12,6.4,1,2,1,1,5,666.56,139.29,245.3,2717.63,805.85,12974.0
2021-11-19,11,2021,46,Nord,Chemlali,Irrigated,Medium,Traditionnel,77.28,100.0,21.16,35.88,20.23,55.2,1,1,17,1,20,2754.95,333.65,234.7,11737.04,3088.6,78267.0
2021-11-20,11,2021,46,Centre,Gerboui,Rainfed,Large,Méthode en continu,34.05,65.6,9.99,14.72,9.34,12.2,1,2,3,1,7,1431.86,183.82,245.2,5838.61,1615.68,33507.0
2021-11-20,11,2021,46,Sfax,Chemlali,Rainfed,Large,Super-presses,24.47,88.2,8.08,10.61,5.77,13.7,1,1,3,1,6,1128.54,327.97,240.6,4690.09,1456.51,15426.0
2021-11-20,11,2021,46,Nord,Chemlali,Irrigated,Medium,Méthode en continu,80.47,93.5,27.5,34.59,18.38,28.1,1,2,9,1,13,3291.47,566.29,236.6,13911.13,3857.76,109640.0
2021-11-20,11,2021,46,Sfax,Zalmati,Rainfed,Medium,Méthode en continu,27.53,69.3,7.58,15.94,4.01,8.3,1,2,2,1,6,1347.2,224.6,235.9,5711.5,1571.8,35229.0
2021-11-20,11,2021,46,Centre,Oueslati,Rainfed,Medium,Traditionnel,32.46,63.2,7.58,17.45,7.43,22.0,1,1,7,1,10,1027.48,305.2,238.2,4314.15,1332.68,25411.0
2021-11-20,11,2021,46,Nord,Gerboui,Irrigated,Small,Super-presses,140.63,98.4,45.05,74.87,20.71,78.7,1,1,25,1,28,5913.53,1585.22,240.1,24632.84,7498.76,132427.0
2021-11-20,11,2021,46,Sfax,Gerboui,Irrigated,Medium,Méthode en continu,53.33,89.4,17.95,27.82,7.56,16.1,1,2,6,1,10,2847.85,752.23,239.2,11907.76,3600.08,54005.0
2021-11-21,11,2021,46,Sfax,Oueslati,Irrigated,Small,Traditionnel,27.96,99.5,6.35,15.38,6.23,20.5,1,1,5,1,8,983.86,193.98,240.4,4092.48,1177.84,18728.0
2021-11-21,11,2021,46,Sud,Barouni,Rainfed,Medium,Méthode en continu,8.85,54.7,2.22,5.04,1.58,2.0,1,2,1,1,5,495.36,142.25,248.0,1997.47,637.6,8516.0
2021-11-21,11,2021,46,Sfax,Zalmati,Rainfed,Medium,Super-presses,32.34,78.3,8.7,17.88,5.76,18.4,1,1,5,1,8,1259.51,164.87,241.0,5226.62,1424.38,22841.0
2021-11-22,11,2021,47,Sud,Zalmati,Rainfed,Small,Traditionnel,12.13,66.6,3.61,5.38,3.14,7.6,1,1,2,1,5,398.35,94.8,251.4,1584.64,493.15,6538.0
2021-11-22,11,2021,47,Sfax,Chétoui,Rainfed,Medium,Super-presses,20.21,90.8,5.84,9.13,5.24,9.8,1,1,3,1,6,871.64,194.59,227.9,3825.01,1066.23,16935.0
2021-11-22,11,2021,47,Centre,Barouni,Irrigated,Medium,Méthode en continu,38.95,78.6,12.55,16.16,10.24,14.2,1,2,3,1,7,1606.67,357.36,236.2,6801.08,1964.04,41591.0
2021-11-22,11,2021,47,Centre,Chemlali,Rainfed,Large,Traditionnel,31.89,73.6,7.4,18.92,5.58,23.7,1,1,7,1,10,1089.41,111.17,232.6,4683.0,1200.59,23123.0
2021-11-23,11,2021,47,Sud,Barouni,Irrigated,Large,Méthode en continu,20.78,81.3,6.37,10.85,3.56,6.4,1,2,2,1,6,1217.27,139.31,232.6,5233.55,1356.58,17459.0
2021-11-23,11,2021,47,Nord,Chétoui,Irrigated,Large,Super-presses,72.1,100.0,23.71,36.41,11.98,39.1,1,1,12,1,15,2807.64,757.21,245.3,11444.15,3564.85,59980.0
2021-11-23,11,2021,47,Sud,Oueslati,Irrigated,Medium,Traditionnel,29.86,71.8,6.68,17.29,5.88,21.1,1,1,5,1,8,813.49,212.39,241.2,3372.18,1025.88,20253.0
2021-11-23,11,2021,47,Sud,Barouni,Rainfed,Medium,Méthode en continu,12.8,60.7,3.94,6.95,1.91,5.1,1,2,1,1,5,758.98,95.58,253.3,2996.88,854.56,13473.0
2021-11-23,11,2021,47,Sfax,Gerboui,Rainfed,Large,Méthode en continu,27.0,83.4,9.43,12.57,5.0,9.6,1,2,2,1,6,1115.12,295.09,238.9,4667.45,1410.21,26947.0
2021-11-23,11,2021,47,Centre,Gerboui,Rainfed,Medium,Méthode en continu,19.43,65.7,5.48,10.71,3.24,8.3,1,2,1,1,5,828.62,227.3,242.0,3424.47,1055.92,21653.0
