Date,Month,Year,Week,Source,Olive_Type,Condition,Olive_Size,Press_Method,Quantity_Olives_Tons,Oil_Quality_Score,Oil_Quantity_Tons,Waste_Fitoura_Tons,Waste_Margin_Tons,Processing_Time_Hours,Employees_Comptables,Employees_Registeurs,Employees_Ouvriers,Employees_Guards,Total_Employees,Global_Active_Power_kWh,Global_Reactive_Power_kVAr,Voltage_V,Global_Intensity_A,Total_Energy_Consumption_kWh,Water_Consumption_Liters,Water_Consumption_m3,Electricity_Price_TND_per_kWh,Water_Price_TND_per_m3,Electricity_Cost_TND,Water_Cost_TND,Total_Utility_Cost_TND,Hourly_Wage_Ouvriers_TND,Hourly_Wage_Comptables_TND,Hourly_Wage_Registeurs_TND,Hourly_Wage_Guards_TND,Ouvriers_Cost_TND,Comptables_Cost_TND,Registeurs_Cost_TND,Guards_Cost_TND,Total_Labor_Cost_TND,Total_Operational_Cost_TND
2021-05-29,5,2021,21,Centre,Zalmati,Rainfed,Small,Super-presses,31.33,74.2,8.59,16.26,6.47,17.0,1,1,5,1,8,1384.44,354.83,235.7,5874.99,1384.44,20219.0,20.219,0.352,0.2,487.323,4.044,491.367,2.5,6.0,3.5,3.0,212.067,101.792,59.379,50.896,424.133,915.5
2021-05-30,5,2021,21,Sud,Zalmati,Irrigated,Medium,Super-presses,7.61,71.1,2.41,4.04,1.15,5.2,1,1,1,1,4,327.76,48.74,240.8,1361.35,327.76,4997.0,4.997,0.352,0.2,115.37,0.999,116.369,2.5,6.0,3.5,3.0,13.075,31.381,18.306,15.691,78.453,194.822
2021-05-30,5,2021,21,Nord,Gerboui,Irrigated,Medium,Super-presses,97.75,92.8,30.54,43.02,24.19,52.3,1,1,16,1,19,3573.72,525.68,242.0,14767.22,3573.72,93632.0,93.632,0.352,0.2,1257.948,18.726,1276.674,2.5,6.0,3.5,3.0,2093.851,314.078,183.212,157.039,2748.179,4024.854
2021-05-30,5,2021,21,Nord,Chétoui,Irrigated,Large,Méthode en continu,70.62,100.0,26.34,28.19,16.09,24.0,1,2,8,1,12,4094.71,551.09,239.5,17097.57,4094.71,89624.0,89.624,0.352,0.2,1441.338,17.925,1459.262,2.5,6.0,3.5,3.0,480.94,144.282,168.329,72.141,865.691,2324.954
2021-05-30,5,2021,21,Sfax,Zalmati,Rainfed,Large,Traditionnel,41.08,82.2,10.03,19.04,12.01,27.0,1,1,10,1,13,1195.43,149.64,244.6,4886.41,1195.43,24733.0,24.733,0.352,0.2,420.791,4.947,425.737,2.5,6.0,3.5,3.0,674.97,161.993,94.496,80.996,1012.455,1438.193
2021-05-30,5,2021,21,Centre,Oueslati,Irrigated,Small,Traditionnel,24.91,95.7,6.27,14.21,4.43,17.1,1,1,5,1,8,640.83,75.05,246.6,2598.34,640.83,21052.0,21.052,0.352,0.2,225.574,4.21,229.784,2.5,6.0,3.5,3.0,213.717,102.584,59.841,51.292,427.435,657.219
2021-05-30,5,2021,21,Nord,Chétoui,Rainfed,Large,Méthode en continu,39.16,100.0,14.38,16.26,8.53,14.4,1,2,3,1,7,2067.77,337.56,229.2,9020.83,2067.77,60252.0,60.252,0.352,0.2,727.855,12.05,739.905,2.5,6.0,3.5,3.0,107.863,86.29,100.672,43.145,337.97,1077.875
2021-05-30,5,2021,21,Sfax,Oueslati,Irrigated,Large,Traditionnel,55.15,98.9,15.25,24.02,15.88,39.2,1,1,12,1,15,1539.58,219.96,236.3,6514.04,1539.58,41278.0,41.278,0.352,0.2,541.933,8.256,550.189,2.5,6.0,3.5,3.0,1177.01,235.402,137.318,117.701,1667.431,2217.62
2021-05-31,5,2021,22,Sud,Gerboui,Irrigated,Large,Méthode en continu,4.62,79.7,0.94,2.85,0.84,0.8,1,2,1,1,5,237.79,42.5,241.7,983.99,237.79,4157.0,4.157,0.352,0.2,83.7,0.831,84.532,2.5,6.0,3.5,3.0,1.972,4.733,5.522,2.367,14.594,99.125
2021-05-31,5,2021,22,Sud,Barouni,Rainfed,Small,Traditionnel,15.72,68.6,2.32,9.58,3.81,12.7,1,1,2,1,5,428.42,77.23,246.1,1741.04,428.42,8196.0,8.196,0.352,0.2,150.804,1.639,152.444,2.5,6.0,3.5,3.0,63.305,75.965,44.313,37.983,221.566,374.01
2021-05-31,5,2021,22,Centre,Gerboui,Rainfed,Large,Méthode en continu,17.73,82.4,5.4,9.01,3.33,5.7,1,2,1,1,5,897.02,241.57,235.4,3811.35,897.02,25147.0,25.147,0.352,0.2,315.751,5.029,320.781,2.5,6.0,3.5,3.0,14.247,34.192,39.891,17.096,105.426,426.207
2021-05-31,5,2021,22,Sfax,Zalmati,Irrigated,Large,Traditionnel,71.32,93.6,18.44,38.39,14.49,50.6,1,1,17,1,20,2056.88,515.21,249.9,8229.19,2056.88,49884.0,49.884,0.352,0.2,724.021,9.977,733.998,2.5,6.0,3.5,3.0,2151.33,303.717,177.168,151.859,2784.074,3518.072
2021-05-31,5,2021,22,Nord,Oueslati,Rainfed,Small,Méthode en continu,62.52,89.9,21.38,32.75,8.39,20.4,1,2,7,1,11,3727.92,1023.04,235.0,15865.65,3727.92,76918.0,76.918,0.352,0.2,1312.228,15.384,1327.611,2.5,6.0,3.5,3.0,356.6,122.263,142.64,61.131,682.635,2010.246
2021-05-31,5,2021,22,Sfax,Chemlali,Rainfed,Small,Méthode en continu,24.79,82.0,7.21,10.83,6.75,9.2,1,2,2,1,6,1189.77,297.78,228.5,5207.07,1189.77,25340.0,25.34,0.352,0.2,418.799,5.068,423.867,2.5,6.0,3.5,3.0,45.819,54.983,64.147,27.492,192.441,616.308
2021-06-01,6,2021,22,Nord,Barouni,Rainfed,Small,Méthode en continu,34.6,87.5,11.37,15.58,7.65,12.2,1,2,3,1,7,1435.28,260.4,241.0,5956.35,1435.28,42704.0,42.704,0.352,0.2,505.219,8.541,513.76,2.5,6.0,3.5,3.0,91.874,73.499,85.749,36.75,287.873,801.633
2021-06-01,6,2021,22,Sfax,Chemlali,Rainfed,Small,Super-presses,18.73,78.2,5.92,8.21,4.61,9.1,1,1,1,1,4,865.49,136.49,234.4,3691.69,865.49,12159.0,12.159,0.352,0.2,304.652,2.432,307.084,2.5,6.0,3.5,3.0,22.691,54.457,31.767,27.229,136.143,443.227
2021-06-01,6,2021,22,Centre,Zalmati,Rainfed,Large,Méthode en continu,36.97,74.3,11.73,18.65,6.59,12.6,1,2,3,1,7,2192.03,335.38,245.0,8947.47,2192.03,41088.0,41.088,0.352,0.2,771.595,8.218,779.813,2.5,6.0,3.5,3.0,94.553,75.642,88.249,37.821,296.265,1076.078
2021-06-01,6,2021,22,Sud,Gerboui,Rainfed,Large,Traditionnel,11.89,67.0,2.75,6.67,2.47,7.6,1,1,2,1,5,290.13,29.08,240.4,1206.64,290.13,7868.0,7.868,0.352,0.2,102.124,1.574,103.698,2.5,6.0,3.5,3.0,38.135,45.762,26.695,22.881,133.474,237.172
2021-06-01,6,2021,22,Nord,Chemlali,Rainfed,Medium,Traditionnel,49.8,74.4,11.27,28.25,10.29,34.4,1,1,10,1,13,1450.34,429.86,245.1,5916.4,1450.34,48802.0,48.802,0.352,0.2,510.519,9.76,520.28,2.5,6.0,3.5,3.0,860.951,206.628,120.533,103.314,1291.426,1811.706
2021-06-01,6,2021,22,Sud,Oueslati,Rainfed,Medium,Traditionnel,11.06,72.6,2.11,6.75,2.21,7.8,1,1,2,1,5,343.21,40.24,240.8,1425.32,343.21,8275.0,8.275,0.352,0.2,120.809,1.655,122.464,2.5,6.0,3.5,3.0,39.119,46.943,27.383,23.472,136.917,259.381
2021-06-01,6,2021,22,Sud,Gerboui,Rainfed,Large,Super-presses,23.51,70.4,6.06,12.8,4.65,12.6,1,1,3,1,6,820.87,195.64,239.4,3428.75,820.87,17995.0,17.995,0.352,0.2,288.945,3.599,292.544,2.5,6.0,3.5,3.0,94.649,75.719,44.17,37.86,252.398,544.942
2021-06-01,6,2021,22,Centre,Zalmati,Rainfed,Medium,Traditionnel,40.29,67.4,9.39,22.91,8.0,29.9,1,1,10,1,13,990.65,190.72,238.9,4146.31,990.65,28196.0,28.196,0.352,0.2,348.707,5.639,354.346,2.5,6.0,3.5,3.0,747.685,179.444,104.676,89.722,1121.528,1475.875
2021-06-02,6,2021,22,Nord,Oueslati,Rainfed,Medium,Méthode en continu,54.67,91.2,18.55,23.86,12.26,17.0,1,2,6,1,10,2514.43,343.32,242.1,10387.82,2514.43,62325.0,62.325,0.352,0.2,885.08,12.465,897.545,2.5,6.0,3.5,3.0,255.386,102.154,119.18,51.077,527.798,1425.342
2021-06-02,6,2021,22,Nord,Gerboui,Rainfed,Medium,Méthode en continu,53.38,83.9,17.4,28.44,7.54,17.8,1,2,6,1,10,2807.91,800.92,235.5,11923.53,2807.91,61971.0,61.971,0.352,0.2,988.385,12.394,1000.779,2.5,6.0,3.5,3.0,267.455,106.982,124.812,53.491,552.74,1553.519
2021-06-02,6,2021,22,Centre,Chétoui,Rainfed,Large,Super-presses,37.13,82.3,10.37,17.01,9.74,21.6,1,1,5,1,8,1555.39,360.1,232.6,6687.61,1555.39,24099.0,24.099,0.352,0.2,547.497,4.82,552.317,2.5,6.0,3.5,3.0,270.334,129.76,75.694,64.88,540.668,1092.986
2021-06-02,6,2021,22,Sfax,Barouni,Rainfed,Large,Méthode en continu,28.62,77.0,8.24,15.18,5.21,10.0,1,2,2,1,6,1299.44,351.86,237.7,5466.42,1299.44,32426.0,32.426,0.352,0.2,457.403,6.485,463.888,2.5,6.0,3.5,3.0,49.936,59.923,69.91,29.961,209.73,673.618
2021-06-03,6,2021,22,Nord,Zarazi,Irrigated,Large,Super-presses,60.58,100.0,20.34,24.52,15.72,37.0,1,1,10,1,13,2749.99,777.18,243.9,11276.83,2749.99,62689.0,62.689,0.352,0.2,967.996,12.538,980.534,2.5,6.0,3.5,3.0,926.212,222.291,129.67,111.145,1389.318,2369.852
2021-06-03,6,2021,22,Sfax,Zarazi,Rainfed,Medium,Méthode en continu,50.32,80.4,16.15,21.35,12.82,18.9,1,2,6,1,10,2958.73,618.53,243.2,12166.5,2958.73,63726.0,63.726,0.352,0.2,1041.473,12.745,1054.218,2.5,6.0,3.5,3.0,283.786,113.514,132.434,56.757,586.491,1640.709
2021-06-03,6,2021,22,Sfax,Zarazi,Rainfed,Small,Traditionnel,43.52,76.0,9.95,23.62,9.94,31.7,1,1,10,1,13,1062.01,249.45,233.9,4540.6,1062.01,36016.0,36.016,0.352,0.2,373.827,7.203,381.03,2.5,6.0,3.5,3.0,791.574,189.978,110.82,94.989,1187.361,1568.391
2021-06-03,6,2021,22,Sud,Zalmati,Rainfed,Large,Méthode en continu,20.82,73.7,7.13,8.35,5.34,6.3,1,2,2,1,6,1026.02,295.04,230.9,4443.38,1026.02,19025.0,19.025,0.352,0.2,361.16,3.805,364.965,2.5,6.0,3.5,3.0,31.53,37.836,44.142,18.918,132.426,497.391
2021-06-03,6,2021,22,Nord,Zalmati,Rainfed,Small,Traditionnel,75.47,84.9,18.28,36.32,20.87,52.6,1,1,17,1,20,2585.38,623.48,243.2,10631.73,2585.38,71957.0,71.957,0.352,0.2,910.053,14.391,924.445,2.5,6.0,3.5,3.0,2234.366,315.44,184.007,157.72,2891.533,3815.977
2021-06-03,6,2021,22,Sud,Zarazi,Irrigated,Small,Méthode en continu,22.09,77.7,6.5,10.85,4.73,9.4,1,2,2,1,6,940.03,189.0,237.8,3953.67,940.03,21133.0,21.133,0.352,0.2,330.89,4.227,335.116,2.5,6.0,3.5,3.0,46.88,56.256,65.632,28.128,196.897,532.014
2021-06-03,6,2021,22,Nord,Oueslati,Rainfed,Large,Méthode en continu,32.87,91.9,10.63,13.42,8.83,11.1,1,2,3,1,7,1689.66,340.22,239.8,7045.94,1689.66,49287.0,49.287,0.352,0.2,594.76,9.857,604.617,2.5,6.0,3.5,3.0,83.003,66.403,77.47,33.201,260.077,864.694
2021-06-03,6,2021,22,Centre,Barouni,Irrigated,Large,Méthode en continu,39.04,89.0,12.64,17.21,9.18,13.2,1,2,3,1,7,1950.43,268.83,229.4,8501.6,1950.43,50480.0,50.48,0.352,0.2,686.55,10.096,696.646,2.5,6.0,3.5,3.0,99.014,79.211,92.413,39.606,310.244,1006.89
2021-06-04,6,2021,22,Centre,Barouni,Rainfed,Large,Méthode en continu,21.22,70.1,6.4,8.92,5.9,7.9,1,2,2,1,6,969.21,120.05,233.7,4147.25,969.21,24049.0,24.049,0.352,0.2,341.161,4.81,345.971,2.5,6.0,3.5,3.0,39.298,47.157,55.017,23.579,165.05,511.022
2021-06-04,6,2021,22,Centre,Oueslati,Rainfed,Large,Méthode en continu,37.25,73.9,11.8,19.27,6.18,14.8,1,2,3,1,7,1700.65,232.62,240.5,7070.88,1700.65,48074.0,48.074,0.352,0.2,598.629,9.615,608.244,2.5,6.0,3.5,3.0,110.779,88.623,103.394,44.312,347.108,955.352
2021-06-04,6,2021,22,Sfax,Barouni,Rainfed,Medium,Méthode en continu,41.14,72.6,13.75,18.45,8.94,16.2,1,2,4,1,8,1741.77,249.74,236.2,7374.87,1741.77,35587.0,35.587,0.352,0.2,613.102,7.117,620.219,2.5,6.0,3.5,3.0,161.647,96.988,113.153,48.494,420.282,1040.501
2021-06-04,6,2021,22,Nord,Chétoui,Irrigated,Medium,Méthode en continu,74.47,95.3,26.0,38.45,10.02,25.6,1,2,8,1,12,3706.71,454.68,242.6,15278.51,3706.71,82873.0,82.873,0.352,0.2,1304.761,16.575,1321.335,2.5,6.0,3.5,3.0,511.963,153.589,179.187,76.794,921.533,2242.868
2021-06-04,6,2021,22,Sfax,Chétoui,Rainfed,Small,Méthode en continu,12.51,91.1,3.8,6.54,2.16,4.4,1,2,1,1,5,627.61,109.11,235.2,2668.21,627.61,15848.0,15.848,0.352,0.2,220.92,3.17,224.09,2.5,6.0,3.5,3.0,11.028,26.466,30.877,13.233,81.605,305.694
2021-06-04,6,2021,22,Nord,Oueslati,Irrigated,Small,Méthode en continu,52.98,100.0,19.54,21.27,12.17,17.7,1,2,6,1,10,2380.63,383.95,236.8,10052.95,2380.63,71472.0,71.472,0.352,0.2,837.98,14.294,852.275,2.5,6.0,3.5,3.0,265.649,106.26,123.969,53.13,549.008,1401.282
2021-06-05,6,2021,22,Sfax,Gerboui,Rainfed,Small,Traditionnel,16.9,75.4,4.03,8.54,4.33,11.3,1,1,2,1,5,452.2,79.58,248.5,1819.49,452.2,12876.0,12.876,0.352,0.2,159.173,2.575,161.748,2.5,6.0,3.5,3.0,56.276,67.531,39.393,33.765,196.964,358.713
2021-06-05,6,2021,22,Sfax,Chemlali,Rainfed,Large,Super-presses,17.17,93.2,4.57,8.65,3.94,11.0,1,1,1,1,4,737.72,196.72,237.1,3111.16,737.72,11124.0,11.124,0.352,0.2,259.678,2.225,261.903,2.5,6.0,3.5,3.0,27.538,66.092,38.553,33.046,165.229,427.132
2021-06-05,6,2021,22,Sfax,Oueslati,Rainfed,Medium,Super-presses,35.56,82.4,11.23,15.88,8.44,20.8,1,1,5,1,8,1193.08,248.94,242.1,4927.66,1193.08,27395.0,27.395,0.352,0.2,419.964,5.479,425.443,2.5,6.0,3.5,3.0,259.516,124.568,72.664,62.284,519.031,944.474
2021-06-06,6,2021,22,Sfax,Oueslati,Rainfed,Medium,Super-presses,40.84,72.9,11.35,20.67,8.82,22.4,1,1,7,1,10,1354.74,405.66,243.3,5567.35,1354.74,28115.0,28.115,0.352,0.2,476.868,5.623,482.491,2.5,6.0,3.5,3.0,392.251,134.486,78.45,67.243,672.43,1154.92
2021-06-06,6,2021,22,Sud,Chemlali,Rainfed,Large,Traditionnel,17.28,63.5,3.33,8.81,5.14,10.0,1,1,2,1,5,556.27,139.24,241.2,2306.54,556.27,9448.0,9.448,0.352,0.2,195.806,1.89,197.695,2.5,6.0,3.5,3.0,49.922,59.906,34.945,29.953,174.727,372.422
2021-06-07,6,2021,23,Centre,Gerboui,Irrigated,Large,Traditionnel,11.11,96.9,2.77,5.49,2.85,8.2,1,1,2,1,5,359.25,62.86,246.5,1457.35,359.25,8640.0,8.64,0.352,0.2,126.455,1.728,128.183,2.5,6.0,3.5,3.0,41.179,49.414,28.825,24.707,144.125,272.309
2021-06-07,6,2021,23,Sfax,Barouni,Rainfed,Medium,Méthode en continu,35.6,72.7,10.43,18.45,6.71,12.7,1,2,3,1,7,2076.08,311.03,236.6,8774.67,2076.08,36322.0,36.322,0.352,0.2,730.779,7.264,738.043,2.5,6.0,3.5,3.0,94.987,75.99,88.655,37.995,297.627,1035.67
2021-06-07,6,2021,23,Sfax,Oueslati,Rainfed,Medium,Traditionnel,25.83,85.2,6.65,11.99,7.19,18.0,1,1,5,1,8,896.16,115.39,238.6,3755.98,896.16,20760.0,20.76,0.352,0.2,315.45,4.152,319.602,2.5,6.0,3.5,3.0,224.694,107.853,62.914,53.927,449.388,768.989
2021-06-07,6,2021,23,Sfax,Gerboui,Irrigated,Large,Traditionnel,31.13,88.6,7.61,18.25,5.26,22.6,1,1,7,1,10,990.79,199.55,244.0,4060.41,990.79,19276.0,19.276,0.352,0.2,348.757,3.855,352.612,2.5,6.0,3.5,3.0,395.833,135.714,79.167,67.857,678.57,1031.183
2021-06-07,6,2021,23,Sud,Gerboui,Rainfed,Large,Méthode en continu,18.45,64.0,4.44,10.62,3.39,7.2,1,2,1,1,5,885.87,154.72,241.5,3667.51,885.87,14395.0,14.395,0.352,0.2,311.826,2.879,314.705,2.5,6.0,3.5,3.0,17.987,43.168,50.363,21.584,133.102,447.807
2021-06-07,6,2021,23,Sfax,Zarazi,Rainfed,Medium,Super-presses,18.51,84.5,5.7,9.32,3.49,10.8,1,1,1,1,4,673.51,87.97,244.9,2749.86,673.51,14029.0,14.029,0.352,0.2,237.075,2.806,239.881,2.5,6.0,3.5,3.0,26.968,64.724,37.756,32.362,161.81,401.691
2021-06-08,6,2021,23,Sud,Zalmati,Irrigated,Small,Méthode en continu,5.68,70.0,2.46,2.52,0.7,4.0,1,2,1,1,5,254.42,28.37,244.5,1040.71,254.42,6012.0,6.012,0.352,0.2,89.557,1.202,90.759,2.5,6.0,3.5,3.0,10.082,24.197,28.23,12.098,74.607,165.367
2021-06-08,6,2021,23,Centre,Zarazi,Rainfed,Small,Méthode en continu,42.34,69.6,13.41,17.38,11.55,14.8,1,2,4,1,8,1824.74,424.96,239.1,7631.04,1824.74,55048.0,55.048,0.352,0.2,642.309,11.01,653.319,2.5,6.0,3.5,3.0,147.881,88.728,103.516,44.364,384.49,1037.809
2021-06-08,6,2021,23,Centre,Barouni,Rainfed,Medium,Méthode en continu,37.25,71.5,11.03,17.63,8.59,14.8,1,2,3,1,7,2039.83,506.38,232.3,8782.62,2039.83,52303.0,52.303,0.352,0.2,718.019,10.461,728.479,2.5,6.0,3.5,3.0,110.635,88.508,103.259,44.254,346.655,1075.135
2021-06-09,6,2021,23,Nord,Zarazi,Rainfed,Medium,Super-presses,60.46,78.7,17.62,27.9,14.94,31.8,1,1,10,1,13,2287.91,635.91,252.7,9054.72,2287.91,46590.0,46.59,0.352,0.2,805.345,9.318,814.663,2.5,6.0,3.5,3.0,795.603,190.945,111.384,95.472,1193.404,2008.068
2021-06-09,6,2021,23,Sud,Oueslati,Rainfed,Small,Méthode en continu,10.5,70.3,3.19,5.09,2.22,2.4,1,2,1,1,5,506.35,104.24,237.9,2128.2,506.35,10369.0,10.369,0.352,0.2,178.235,2.074,180.309,2.5,6.0,3.5,3.0,6.002,14.404,16.804,7.202,44.412,224.721
2021-06-09,6,2021,23,Nord,Chétoui,Rainfed,Large,Méthode en continu,62.42,99.2,22.3,30.62,9.5,22.2,1,2,7,1,11,2708.22,653.16,241.7,11205.49,2708.22,70748.0,70.748,0.352,0.2,953.294,14.15,967.444,2.5,6.0,3.5,3.0,388.905,133.339,155.562,66.669,744.476,1711.92
2021-06-09,6,2021,23,Centre,Barouni,Rainfed,Large,Traditionnel,24.7,80.1,6.42,11.18,7.1,15.8,1,1,5,1,8,663.07,73.37,243.5,2722.86,663.07,22997.0,22.997,0.352,0.2,233.402,4.599,238.001,2.5,6.0,3.5,3.0,197.222,94.667,55.222,47.333,394.444,632.445
2021-06-09,6,2021,23,Nord,Zarazi,Rainfed,Large,Méthode en continu,77.16,84.5,24.88,33.38,18.9,27.6,1,2,8,1,12,3761.46,564.68,241.7,15561.89,3761.46,90780.0,90.78,0.352,0.2,1324.034,18.156,1342.19,2.5,6.0,3.5,3.0,552.21,165.663,193.273,82.831,993.977,2336.167
2021-06-09,6,2021,23,Sud,Oueslati,Rainfed,Large,Super-presses,15.61,78.3,4.08,9.13,2.4,6.6,1,1,1,1,4,651.6,92.91,235.0,2773.02,651.6,9349.0,9.349,0.352,0.2,229.361,1.87,231.231,2.5,6.0,3.5,3.0,16.396,39.351,22.955,19.676,98.379,329.61
2021-06-09,6,2021,23,Sfax,Gerboui,Rainfed,Large,Méthode en continu,21.45,80.4,6.65,10.18,4.62,5.6,1,2,2,1,6,1174.17,337.3,236.2,4971.12,1174.17,18838.0,18.838,0.352,0.2,413.306,3.768,417.074,2.5,6.0,3.5,3.0,28.111,33.733,39.355,16.867,118.066,535.14
2021-06-10,6,2021,23,Centre,Gerboui,Rainfed,Medium,Méthode en continu,30.98,69.7,9.78,14.34,6.86,9.8,1,2,3,1,7,1281.46,359.17,245.8,5213.13,1281.46,39179.0,39.179,0.352,0.2,451.074,7.836,458.91,2.5,6.0,3.5,3.0,73.639,58.911,68.73,29.456,230.736,689.646
2021-06-10,6,2021,23,Sud,Chétoui,Rainfed,Small,Méthode en continu,20.66,64.6,6.82,10.75,3.09,8.0,1,2,2,1,6,922.56,170.81,237.0,3891.95,922.56,16117.0,16.117,0.352,0.2,324.74,3.223,327.964,2.5,6.0,3.5,3.0,39.772,47.726,55.68,23.863,167.041,495.004
2021-06-10,6,2021,23,Centre,Chemlali,Rainfed,Medium,Méthode en continu,38.93,65.1,11.95,20.21,6.77,13.8,1,2,3,1,7,1572.06,411.83,239.9,6551.94,1572.06,41616.0,41.616,0.352,0.2,553.365,8.323,561.688,2.5,6.0,3.5,3.0,103.791,83.033,96.871,41.516,325.211,886.899
2021-06-10,6,2021,23,Sfax,Chétoui,Irrigated,Medium,Super-presses,47.06,97.0,14.95,24.18,7.94,26.1,1,1,7,1,10,1958.23,473.54,241.7,8100.96,1958.23,38141.0,38.141,0.352,0.2,689.298,7.628,696.926,2.5,6.0,3.5,3.0,457.072,156.71,91.414,78.355,783.552,1480.478
2021-06-10,6,2021,23,Centre,Oueslati,Rainfed,Medium,Méthode en continu,31.14,79.2,9.32,15.35,6.48,10.8,1,2,3,1,7,1688.93,457.42,240.6,7019.42,1688.93,39163.0,39.163,0.352,0.2,594.502,7.833,602.335,2.5,6.0,3.5,3.0,81.116,64.892,75.708,32.446,254.162,856.497
2021-06-11,6,2021,23,Nord,Oueslati,Rainfed,Small,Super-presses,55.1,88.8,16.72,23.09,15.29,29.9,1,1,9,1,12,1900.83,487.16,239.8,7925.97,1900.83,53577.0,53.577,0.352,0.2,669.09,10.715,679.806,2.5,6.0,3.5,3.0,673.088,179.49,104.703,89.745,1047.026,1726.832
2021-06-11,6,2021,23,Sfax,Barouni,Irrigated,Medium,Méthode en continu,37.14,89.8,12.28,18.37,6.49,12.2,1,2,3,1,7,1961.04,438.6,244.4,8025.02,1961.04,38268.0,38.268,0.352,0.2,690.285,7.654,697.939,2.5,6.0,3.5,3.0,91.594,73.275,85.487,36.637,286.993,984.932
2021-06-11,6,2021,23,Sfax,Gerboui,Rainfed,Small,Méthode en continu,40.4,76.6,12.51,20.41,7.48,14.3,1,2,4,1,8,1733.13,339.34,239.4,7238.99,1733.13,42219.0,42.219,0.352,0.2,610.06,8.444,618.504,2.5,6.0,3.5,3.0,142.847,85.708,99.993,42.854,371.402,989.906
2021-06-11,6,2021,23,Sfax,Zalmati,Irrigated,Medium,Traditionnel,72.8,83.9,17.44,43.73,11.63,51.1,1,1,17,1,20,2528.95,400.51,242.3,10439.15,2528.95,50003.0,50.003,0.352,0.2,890.189,10.001,900.189,2.5,6.0,3.5,3.0,2170.61,306.439,178.756,153.22,2809.024,3709.214
2021-06-11,6,2021,23,Centre,Oueslati,Irrigated,Medium,Méthode en continu,66.61,84.6,22.45,29.17,14.99,23.6,1,2,7,1,11,2905.21,440.08,236.3,12295.89,2905.21,92342.0,92.342,0.352,0.2,1022.635,18.468,1041.104,2.5,6.0,3.5,3.0,412.671,141.487,165.068,70.744,789.97,1831.073
2021-06-11,6,2021,23,Sud,Zarazi,Rainfed,Large,Méthode en continu,13.38,67.2,4.83,5.64,2.9,5.3,1,2,1,1,5,772.86,196.19,240.6,3212.74,772.86,11695.0,11.695,0.352,0.2,272.046,2.339,274.385,2.5,6.0,3.5,3.0,13.234,31.761,37.054,15.88,97.928,372.314
2021-06-11,6,2021,23,Sfax,Oueslati,Irrigated,Small,Méthode en continu,25.33,91.7,9.67,11.39,4.27,8.5,1,2,2,1,6,1220.83,327.13,241.3,5059.21,1220.83,26085.0,26.085,0.352,0.2,429.732,5.217,434.949,2.5,6.0,3.5,3.0,42.578,51.094,59.61,25.547,178.829,613.778
2021-06-11,6,2021,23,Nord,Gerboui,Rainfed,Small,Super-presses,64.59,72.8,18.36,35.56,10.67,38.0,1,1,10,1,13,2099.64,349.79,243.8,8612.01,2099.64,66347.0,66.347,0.352,0.2,739.074,13.269,752.343,2.5,6.0,3.5,3.0,949.744,227.939,132.964,113.969,1424.617,2176.96
2021-06-11,6,2021,23,Nord,Gerboui,Rainfed,Large,Super-presses,43.02,90.9,12.63,21.39,9.0,24.3,1,1,7,1,10,1569.46,249.02,239.6,6549.4,1569.46,32410.0,32.41,0.352,0.2,552.45,6.482,558.932,2.5,6.0,3.5,3.0,425.415,145.856,85.083,72.928,729.282,1288.214
2021-06-11,6,2021,23,Sud,Chétoui,Rainfed,Large,Méthode en continu,16.75,63.6,4.85,8.75,3.15,6.8,1,2,1,1,5,763.66,100.73,250.1,3053.41,763.66,17909.0,17.909,0.352,0.2,268.808,3.582,272.39,2.5,6.0,3.5,3.0,16.918,40.604,47.371,20.302,125.195,397.584
2021-06-11,6,2021,23,Centre,Zarazi,Rainfed,Medium,Super-presses,38.86,69.3,10.62,21.37,6.87,19.2,1,1,5,1,8,1490.1,334.4,231.5,6437.18,1490.1,30580.0,30.58,0.352,0.2,524.515,6.116,530.631,2.5,6.0,3.5,3.0,240.031,115.215,67.209,57.607,480.062,1010.693
2021-06-11,6,2021,23,Nord,Barouni,Rainfed,Large,Méthode en continu,67.45,95.0,23.91,30.83,12.71,24.0,1,2,7,1,11,3483.37,952.26,239.7,14532.82,3483.37,105180.0,105.18,0.352,0.2,1226.145,21.036,1247.181,2.5,6.0,3.5,3.0,419.19,143.722,167.676,71.861,802.449,2049.629
2021-06-12,6,2021,23,Sud,Chétoui,Rainfed,Small,Traditionnel,13.2,77.5,2.86,6.37,3.97,9.1,1,1,2,1,5,432.3,88.34,238.7,1811.3,432.3,8165.0,8.165,0.352,0.2,152.17,1.633,153.803,2.5,6.0,3.5,3.0,45.695,54.834,31.986,27.417,159.932,313.735
2021-06-12,6,2021,23,Sud,Oueslati,Rainfed,Medium,Méthode en continu,23.33,66.2,7.31,12.72,3.31,8.7,1,2,2,1,6,1070.4,237.46,239.2,4475.21,1070.4,22558.0,22.558,0.352,0.2,376.78,4.512,381.292,2.5,6.0,3.5,3.0,43.661,52.394,61.126,26.197,183.378,564.67
2021-06-12,6,2021,23,Sfax,Zarazi,Rainfed,Large,Traditionnel,35.18,78.6,8.31,18.35,8.52,24.5,1,1,7,1,10,896.22,212.52,245.5,3650.88,896.22,28019.0,28.019,0.352,0.2,315.469,5.604,321.073,2.5,6.0,3.5,3.0,427.88,146.702,85.576,73.351,733.508,1054.581
